snapshot,wind_offshore,CCGT,nuclear,wind_onshore,EU_import,waste_to_energy,solar_pv,landfill_gas,OCGT,large_hydro,coal,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,tidal_stream,load_shedding,oil
2023-01-03 07:00:00,12751.725413524924,0.0,5716.0,10860.175503675237,1380.0,2493.6,0.0,750.5,0.0,347.66371661979554,0.0,357.1,338.4,0.0,69.42475934046817,50.2,9.607466779476107,6.602713359442142,0.0,0.0
2023-01-03 08:00:00,13583.868624497838,0.0,5720.0,11263.521039069992,606.0,2493.6,0.0,750.5,0.0,347.66371661979554,60.69298688153145,357.1,338.4,0.0,68.73245200988913,50.2,9.632446525201171,2.088734395741125,0.0,0.0
2023-01-03 09:00:00,13957.107953215589,0.0,5728.0,11131.787371466799,2334.0,2493.6,101.67445852937216,750.5,0.0,347.66371661979554,8.85219292126817,357.1,338.4,0.0,69.42883921119562,50.2,9.64227018933038,0.5431978466485925,0.0,0.0
2023-01-03 10:00:00,13888.076629663172,0.0,5724.0,10344.071305882655,3532.0,2493.6,213.21521731423942,750.5,0.0,347.66371661979554,500.0,357.1,338.4,201.19873064483983,69.43215137678854,50.2,9.658259969541893,1.3839885289717637,0.0,0.0
2023-01-03 11:00:00,13829.750157786082,0.0,5723.0,9293.821199953598,4336.0,2493.6,320.18202607812503,750.5,0.0,347.66371661979554,500.0,357.1,338.4,1229.9798715577756,69.435891576709,50.2,9.676012794653575,5.691123633251683,0.0,0.0
2023-01-03 12:00:00,13807.865740154972,0.0,5714.0,8781.109235934104,4972.0,2493.6,348.1708210085172,750.5,0.0,347.66371661979554,500.0,357.1,338.4,1950.788884670925,69.44660166839128,50.2,9.673114023984377,7.481885919293392,0.0,0.0
2023-01-03 13:00:00,13991.783139124545,0.0,5710.0,8350.239833307862,4950.0,2493.6,334.4768167418614,750.5,0.0,347.66371661979554,500.0,357.1,338.4,2081.7036440126853,69.43597646007224,50.2,9.676642575650183,6.720231157562557,0.0,0.0
2023-01-03 14:00:00,13800.79501394184,0.0,5674.0,7862.7808442895775,4272.0,2493.6,238.21576227145752,750.5,0.0,347.66371661979554,500.0,357.1,338.4,2617.3134227103783,70.55208826941522,50.2,9.703365965095564,3.175785932429124,0.0,0.0
2023-01-03 15:00:00,13558.020157865825,0.0,5671.0,7160.56937949012,3690.0,2493.6,138.59946485607372,750.5,0.0,347.66371661979554,500.0,357.1,338.4,4361.956641402504,68.9954533345147,50.2,9.714768776930768,0.6804176542635245,0.0,0.0
2023-01-03 16:00:00,13451.664175774187,4526.527755934692,5674.0,7210.111917830214,4768.0,2493.6,2.8937602760801995,750.5,344.0,347.66371661979554,500.0,357.1,338.4,160.21000138898285,69.44192493400605,50.2,9.732091350608156,0.9546558914389595,0.0,0.0
2023-01-03 17:00:00,13428.529352452488,4854.014006199305,5674.0,7524.639547176533,4988.0,2493.6,0.0,750.5,344.0,347.66371661979554,500.0,357.1,338.4,0.0,69.44414251618366,50.2,9.698942819046513,5.210292216645854,0.0,0.0
2023-01-03 18:00:00,13448.269899150864,4278.5780393240775,5678.0,7358.0461132238115,4156.0,2493.6,0.0,750.5,384.0,347.66371661979554,500.0,357.1,338.4,0.0,69.45124955412759,50.2,10.293070865223674,7.897911262102181,0.0,0.0
2023-01-03 19:00:00,13441.768418129921,598.3786036155286,5681.0,7354.093487188396,6040.0,2493.6,0.0,750.5,0.0,347.66371661979554,500.0,357.1,338.4,0.0,69.45758045000656,50.2,9.711303643989972,7.12689035236807,0.0,0.0
2023-01-03 20:00:00,13446.05531749686,0.0,5679.0,7317.240886467305,5778.0,2493.6,0.0,174.7793069685998,0.0,347.66371661979554,0.0,0.0,0.0,0.0,69.46361109157556,0.0,9.701448178593248,4.995713177305515,0.0,0.0
