snapshot,CCGT,nuclear,wind_offshore,EU_import,wind_onshore,waste_to_energy,solar_pv,OCGT,landfill_gas,coal,large_hydro,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,oil,load_shedding,tidal_stream
2023-02-17 08:00:00,3708.80737017309,0.0,0.0,1071.828,0.0,652.225289098915,0.0,624.0501104860328,69.46104107148815,466.3576211673707,0.0,27.581275455484267,30.859050528388412,0.0,0.0,5.2025013256321495,0.0,0.9559967862509035,0.0,0.0
2023-02-17 09:00:00,3918.7477093059197,0.0,0.0,912.4160000000095,0.0,652.2217012851941,0.0,678.732245591511,69.36500068885321,466.78777732650144,0.0,27.580735586163357,30.865253953387356,0.0,0.0,5.203034187503734,0.0,0.9545674018126147,0.0,0.0
2023-02-17 10:00:00,3618.627121938343,0.0,0.0,922.8360000000096,0.0,652.2085836267995,0.0,640.3682915872218,69.41607310715321,466.5790049278856,0.0,27.583936075977245,30.862598322391815,0.0,0.0,5.202615448711638,0.0,0.951660003014284,0.0,0.0
2023-02-17 11:00:00,3541.9808220289206,0.0,0.0,963.8360000000096,0.0,652.2060715646439,0.0,639.5185411955315,69.41972076880964,466.4593733762503,0.0,27.591683741684594,30.866737406165928,0.0,0.0,5.202480528536061,0.0,0.9528072688115938,0.0,0.0
2023-02-17 12:00:00,3215.6681823151816,0.0,0.0,994.7880000000094,0.0,652.1763389011004,0.0,513.1634741175874,69.3186097584119,466.28340737162796,0.0,27.565338157548926,30.80619272331456,0.0,0.0,5.200299866235842,0.0,0.9231121556073645,0.0,0.0
2023-02-17 13:00:00,2996.8433875212686,0.0,0.0,939.4940000000096,0.0,652.1727245526338,0.0,488.88378799812716,69.30545700762949,466.28718705132155,0.0,27.563983539533172,30.79934548082091,0.0,0.0,5.199952771037111,0.0,0.92187444798512,0.0,0.0
2023-02-17 14:00:00,2843.340018838077,0.0,0.0,931.3400000000095,0.0,652.1675480778803,0.0,444.8609335526355,69.30788014463137,466.1830767977791,0.0,27.563643830161116,30.79520957261381,0.0,0.0,5.199614179712844,0.0,0.9199426241008481,0.0,0.0
2023-02-17 15:00:00,3043.0034794894004,0.0,0.0,854.6200000000096,0.0,652.1821172020581,0.0,494.68035556274054,69.35520062090937,466.30760343686046,0.0,27.57306720239642,30.803576019392818,0.0,0.0,5.199800864277727,0.0,0.9207527488733924,0.0,0.0
2023-02-17 16:00:00,3670.3189724360464,0.0,0.0,821.2200000000095,0.0,652.4234546251646,0.0,640.6473811169471,70.08157128322605,466.6896581404817,0.0,27.731493135897722,30.927854563999993,0.0,0.0,5.20407010663439,0.0,0.9639991170907746,0.0,0.0
2023-02-17 17:00:00,4777.615013808693,0.0,0.0,1034.888,0.0,741.1309433946443,0.0,486.9469703478191,86.13904455805634,466.1905212805092,0.0,42.513930325575366,38.06935801204212,0.0,0.0,5.904318836724909,0.0,1.5391154460325234,0.0,0.0
2023-02-17 18:00:00,5369.502416516448,0.0,0.0,1259.24,0.0,741.1292426687983,0.0,461.82248378128713,86.14174323502544,466.17690154093407,0.0,42.51369641555261,38.06792336465663,0.0,0.0,5.904393104263158,0.0,1.538713364653578,0.0,0.0
