snapshot,wind_offshore,CCGT,nuclear,wind_onshore,EU_import,waste_to_energy,solar_pv,landfill_gas,OCGT,coal,large_hydro,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,tidal_stream,oil,load_shedding
2023-12-14 22:00:00,7799.093466958755,9210.868782680225,4765.998340666298,6132.651130088873,46.0,2493.575017482919,3.67220108742937e-07,750.4527855191488,619.1797264857001,499.97267477503493,348.9978081401003,357.0877022428498,338.3620046758543,0.1872581052535109,54.22072677930255,50.19684093515596,9.802945524083995,3.34022878494899,0.012497612173014932,6.215416336823488e-05
2023-12-14 23:00:00,8158.641014519302,3345.156863617669,4771.998565451156,6748.711912553572,866.0,2493.5727347663965,2.0667967210043346e-07,750.4478626065345,374.8331374454693,499.97043900410637,348.9976146971782,357.086321838474,338.35802567701046,0.18112793921098228,53.63975699969214,50.19650218113764,9.784686020920697,1.9113978118143333,0.011980465392834056,5.593797819506211e-05
2023-12-15 00:00:00,8404.33368208805,2113.848535759516,4773.998549282575,6992.390636481966,1408.0,2493.570504801291,1.319312150064569e-07,750.4462884843489,278.07040465915827,499.9534961563401,348.8232935116628,357.0853371547445,338.35652922740195,0.18146062139675823,54.95553561021618,50.19627723266021,9.746529534728282,2.0306799143283714,0.012186268364374269,7.264992506400995e-05
2023-12-15 01:00:00,8458.768321745609,1927.031118991868,4775.998616234654,7039.082029816787,1596.0,2493.5722142893287,1.7361179074742196e-07,750.4466288611802,267.52758490185704,499.9560718317949,348.82322384747533,357.0860171606734,338.357000592784,0.1869233943973853,54.9551351658937,50.19641914350264,9.754804291851393,1.745988841285934,0.011845755124454883,5.4504004031295316e-05
2023-12-15 02:00:00,8710.690356237601,840.8351540481393,4768.998652676968,6962.586704216516,1498.0,2493.5719003120003,1.4578358703297742e-07,750.4456513845415,146.44347375735657,499.9543342972277,348.82319704660375,357.08583845288774,338.3562276098159,0.1949181494183361,54.95742015912662,50.19635413615169,9.759718667083458,2.0882530684194145,0.011791470025520443,5.311369078646847e-05
2023-12-15 03:00:00,8508.204731756963,1573.5023983498847,4770.998639192696,6771.594706666267,614.0,2493.5720632074313,1.5277527164476116e-07,750.4459447666181,233.45711329061976,499.94915961357674,348.8232110268913,357.08588366382503,338.35647098635303,0.1944235248290345,54.954196070601995,50.196364258108275,9.76236012366039,2.8904530571469556,0.011825988911448947,5.374090458865617e-05
2023-12-15 04:00:00,7904.225184454838,2199.0839694951746,4769.998626175974,6763.484976706826,520.0,2493.572186552942,1.5652378418520557e-07,750.4461400660261,291.41191598965537,499.9613231207246,348.8232220829327,357.0859184764483,338.3566474280428,0.19624676675937683,54.9474693995085,50.19636994762736,9.742517867733614,2.45536738399285,0.011863344838609468,5.418937140140516e-05
2023-12-15 05:00:00,7723.44863573222,4458.104608415728,4768.998549104646,6732.550603079577,3.6402981171010105e-11,2493.5730495551666,2.098673482020607e-07,750.4479148134326,438.44459036494175,499.97209140003423,348.82329336895066,357.0864000725825,338.35813426911614,0.20265394424795088,54.949883721351426,50.19647998721667,9.73024898826834,1.6006916440893113,0.012114838658314836,5.629787770639021e-05
2023-12-15 06:00:00,7737.465194634835,10178.979850487833,4772.998145325067,6682.861665963793,3.6402981171010105e-11,2493.5723011217747,2.0930552780198298e-07,750.4495859918737,640.4759820894898,499.97095809430124,348.82364248061856,357.08614578591886,338.3590346928588,0.21985753895154278,54.95011649562033,50.19647452896188,9.721451125052631,1.8565237638359045,0.012985637636365625,8.403946226911943e-05
2023-12-15 07:00:00,7939.68705161109,13819.20131877211,4767.998221322628,6633.032876817856,3.6402981171010105e-11,2493.5768029815763,4.739138649904271e-07,750.4565539921443,737.7552794832395,499.97235071063494,348.82363216368805,357.08880244561476,338.36496812548086,0.2275132220771749,54.95290222068783,50.197092789889645,9.688508454245365,1.963195819149607,0.01285987841875849,6.878497885126636e-05
2023-12-15 08:00:00,8332.123791636805,14036.880460485263,4766.998226761615,6779.459765553044,192.0,2493.5770271292913,4.914352912399513e-07,750.4572644628839,743.4711663525502,499.9722087315595,348.8236425323081,357.088967371634,338.3655209605513,0.23537310504910386,54.95066074828467,50.19715956107862,9.680011368576261,1.7058281985243022,0.012854983284515266,6.964488663444039e-05
2023-12-15 09:00:00,9352.699516970979,12974.343137682115,4764.9982025264935,6852.377138619906,292.0,2493.5755318748425,760.0629196302546,750.4533694702892,704.851653119448,499.97182627264107,348.82350605217056,357.08801069209545,338.3624819230083,0.23426013762135203,54.94654567765204,50.19690940161959,9.690990449517846,1.811357050830679,0.01257854775425401,6.397006711864618e-05
2023-12-15 10:00:00,9660.787204926039,12830.260205968832,4763.998188003901,6975.982466789064,3.6402981171010105e-11,2493.575470313331,1771.458156127017,750.4531980456842,698.657156253098,499.9717168733845,348.8235094615551,357.0879356081164,338.3623460937218,0.24442535365535206,54.95104530717105,50.196874586140495,9.668507672914306,1.5089495200652256,0.012579520245769913,6.364581471159393e-05
2023-12-15 11:00:00,9810.261401974838,11208.0090885596,4763.998206908396,7188.22689404288,64.0,2493.575093294014,2966.6121941180704,750.4521840464511,662.3644617072773,499.971837445868,348.8234852020096,357.0876785714797,338.36153442058304,0.2535926864630679,54.942706288523304,50.19680998684386,9.683164372136309,0.6670878830180023,0.012515938097735982,6.258468662784416e-05
2023-12-15 12:00:00,9893.278108043836,9535.165811307455,4764.99813237,7445.080563505875,784.0,2493.572372458355,3505.643830504934,750.4502610864561,621.0186378204772,499.97041532506756,348.82362464424546,357.0863459809399,338.359648935188,0.2823039106737983,54.94429231391585,50.19655423604619,9.687218813040607,1.4289273368749846,0.012867836557965586,8.35811468833275e-05
2023-12-15 13:00:00,10268.152598303504,8120.846975457263,4763.998239279768,7840.904871712426,3.6402981171010105e-11,2493.5743202094072,3422.59304241117,750.4503230130279,583.7843234460936,499.9721302704811,348.8234230529665,357.087150155896,338.36003948175926,0.2826551277615321,54.93696868308576,50.19667285704064,9.721169089315413,1.80265292993409,0.012384359599313546,6.012557202339941e-05
2023-12-15 14:00:00,10238.231160769707,7868.889657045743,4669.998265287219,8668.494568818933,526.0,2493.5742480109093,2687.6910314502084,750.4501931236267,577.1117257063122,499.9721779929398,348.82341240648543,357.0871008363254,338.35992404984495,0.3050307738623698,54.93263251384567,50.19666344853352,9.73051816567301,2.139261727986127,0.012367996999890052,5.983235255175004e-05
2023-12-15 15:00:00,10413.5816304027,8712.301727737022,4662.998230470858,9493.721539508992,220.0,2493.574558696828,1794.657836172614,750.4509588916078,602.8775245965139,499.97209588008246,348.823429505901,357.08730922052393,338.36055378138593,0.33297284965900514,54.92761338963741,50.19671313687707,9.729494088296093,2.3933234420202183,0.012427614528076199,6.059955396246905e-05
2023-12-15 16:00:00,10533.630016036042,10689.959934697803,4663.998221278993,9790.323917525733,64.0,2493.575278893334,654.5137278761467,750.4528039490763,652.5589260889633,499.9719195345761,348.8234882444822,357.0878200896711,338.36198055442253,0.3694482863390896,54.925798936075225,50.196849621649946,9.719900592883675,2.0173482709311448,0.01255646582437692,6.308085782100698e-05
2023-12-15 17:00:00,10972.392976978852,11832.53414998321,4672.998248992388,10042.787161412387,3.6402981171010105e-11,2493.576785471037,4.610702768573204e-07,750.4562384106007,698.2056614056239,499.97231342228514,348.82362789007027,357.088764728263,338.364694680027,0.4279469935630257,54.925892709692754,50.19707608579845,9.704936272664472,1.0305887280879227,0.01286645905697834,6.895463318535378e-05
2023-12-15 18:00:00,11613.760854110906,9831.764126802535,4655.998153247466,10328.653973170609,238.0,2493.5726271811905,1.9811606243291087e-07,750.450166435858,641.0698768004142,499.97055429561846,348.8237044730766,357.0864228570023,338.35949134688065,0.4973289013001533,54.920627318841824,50.196526626377086,9.701581039764829,1.160792368031137,0.01310565468089165,8.718769440013592e-05
2023-12-15 19:00:00,12074.857176994623,6173.205921842255,4654.998447386397,10336.993663140527,704.0,2493.5750309289515,3.5335230499679326e-07,750.4525723496124,528.1204769502532,499.9727814779849,348.8234602343675,357.0877055363322,338.36178084798763,0.5966255739299587,54.925444189043986,50.19683288968863,9.680344815002723,1.639124587499495,0.012547474815023224,6.231929361629549e-05
2023-12-15 20:00:00,12339.148128258188,3116.6011094160344,4657.998533624933,10252.534580431085,1162.0,2493.5739395827654,2.7553101965309805e-07,750.4502197020681,365.86891630133374,499.9621797606511,348.823359475028,357.08706722942117,338.3598418624378,0.8232486807669529,54.93130961374395,50.196676043546496,9.715569432019693,1.9129285475891014,0.012332914396283833,5.853695892842902e-05
2023-12-15 21:00:00,12487.887002123767,311.8023204735538,4667.998604853883,10170.251598387156,1594.0,2493.572848243346,1.9999512295855355e-07,750.4468573804021,61.378959762754974,499.96873481582463,348.8232665448104,357.08622878880266,338.35658801178005,1.4891425616626646,54.93154887182989,50.19643689599391,9.691144263151918,2.606694314174935,0.011965388976875074,5.590223905520178e-05
2023-12-15 22:00:00,12643.54550252415,0.017242501707565944,4658.996312333805,10329.163157798654,938.0,2487.146434085084,1.350754058176439e-07,0.2586678195920324,0.004551459200111194,0.0005108117555965635,348.82010944534056,0.016600333079709786,0.058029512635349334,0.0,54.92357396974342,0.011440051208862424,9.666692593064962,2.77088470796859,0.003707709535845616,5.262748004122221e-05
2023-12-15 23:00:00,12711.522997836924,0.017790062401988667,4660.99639657105,10336.443803764001,3.6402981171010105e-11,1003.1986896085061,9.42671372757158e-08,0.2539138736427527,0.0048426151095244604,0.0005204258729297393,348.8200596093478,0.012414629442727436,0.052341789769233586,0.0,54.92443444319319,0.009758062978144506,9.640253793751638,1.7041271293865332,0.0037368784959671193,5.0760640817287284e-05
2023-12-16 00:00:00,12897.988494285859,0.01975201608939805,4657.996272968564,10578.09561322716,3.6402981171010105e-11,1041.9544039034968,9.152627821121861e-08,0.26269218038579506,0.0051013042377893,0.0005685680552649376,348.65688729101487,0.013038707155538868,0.05456719641630017,0.0,55.669836223985456,0.010099413273244921,9.636771417461555,1.0956557741488187,0.003883279603903189,6.669886154176015e-05
2023-12-16 01:00:00,12887.582351627023,0.017792952536330224,4657.996366929859,10790.226659260687,3.6402981171010105e-11,281.73775528759984,8.266703046627267e-08,0.24475768849216198,0.004945915809664544,0.0005192954999694833,348.6567521808139,0.012459698371332085,0.05108566930377189,0.0,57.235913211355594,0.009343846962522358,9.669235071323964,1.7682038506806539,0.003760142985907847,5.0276104305723534e-05
2023-12-16 02:00:00,12792.370342660803,0.017540979753830822,4658.996369774396,10853.310126582168,3.6402981171010105e-11,13.75562142070357,7.094802790753513e-08,0.23925629414969934,0.004938193763235951,0.0005147662928181335,348.6567144523115,0.012436899877889838,0.05036598254448045,0.0,55.669489698548894,0.009153836155420488,23.405202356500588,1.3896198561026614,0.0037471038088267477,4.978623505656681e-05
